Transaction_ID,Customer_ID,Transaction_Date,Description,Amount,Classification_Tag,Transaction_Time,Status,Disputed,FraudFlag,IsDuplicate,VerificationStatus,SettlementStatus,HighValue,ManualReviewFlag,Classified_Status
TXN559370,CUST0067,12/01/2024,Electricity bill payment,2116.29,Bill_Payments,16:27:48,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN564209,CUST0036,02/02/2024,Cash withdrawal at branch,33.98,Withdrawals,09:13:50,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN922386,CUST0200,05/02/2024,Internet subscription renewal,16.34,Bill_Payments,11:11:32,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN428686,CUST0016,09/02/2024,ATM withdrawal,295.73,Withdrawals,05:55:34,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN344378,CUST0067,01/02/2024,Restaurant bill payment,3619.2,Card_Payments,19:43:30,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN807930,CUST0137,01/03/2024,ATM withdrawal,4153.92,Withdrawals,00:35:58,Cancelled,False,False,False,Completed,Settled,True,False,Pending
TXN484356,CUST0196,24/02/2024,Electricity bill payment,1572.55,Bill_Payments,22:20:50,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN720071,CUST0190,04/02/2024,Internet subscription renewal,1093.8,Bill_Payments,23:41:27,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN909035,CUST0098,20/02/2024,Internet subscription renewal,2426.22,Bill_Payments,02:24:30,Refunded,False,False,False,Completed,Settled,True,False,Pending
TXN943090,CUST0032,22/02/2024,Internet subscription renewal,4042.78,Bill_Payments,05:15:34,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN917393,CUST0014,24/02/2024,Bank transfer to savings,9210.48,Transfers,16:30:49,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN162998,CUST0053,05/01/2024,E-wallet top-up,587.19,Pre-Funding,02:52:00,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN794606,CUST0178,30/01/2024,Electricity bill payment,100.99,Bill_Payments,17:28:24,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN838643,CUST0197,22/02/2024,Wire transfer received,3051.5,Transfers,15:48:26,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN680067,CUST0147,01/03/2024,Salary deposit,366.5,Pre-Funding,08:21:27,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN931338,CUST0196,13/01/2024,E-wallet top-up,94.56,Pre-Funding,22:07:02,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN323783,CUST0084,17/01/2024,Salary deposit,2515.25,Pre-Funding,05:51:12,Completed,False,True,False,Completed,Settled,True,True,Chargeback
TXN209712,CUST0008,05/02/2024,Salary deposit,30.28,Pre-Funding,03:17:52,Cancelled,False,False,False,Completed,Settled,False,False,Pending
TXN361323,CUST0065,13/02/2024,Online purchase - electronics,2593.93,Card_Payments,00:33:32,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN673546,CUST0099,27/02/2024,Salary deposit,1486.22,Pre-Funding,05:10:05,Pending,False,True,False,Completed,Not Settled,True,True,Chargeback
TXN299380,CUST0043,25/02/2024,Restaurant bill payment,2457.67,Card_Payments,23:31:59,Pending,False,False,False,Pending,Not Settled,True,False,Pending
TXN753357,CUST0026,09/01/2024,Cash withdrawal at branch,8408.53,Withdrawals,01:17:07,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN592401,CUST0037,11/01/2024,Online purchase - electronics,47.64,Card_Payments,22:29:30,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN141288,CUST0040,01/02/2024,Bank transfer to savings,1991.75,Transfers,12:46:26,Cancelled,False,False,False,Completed,Settled,True,False,Completed
TXN358934,CUST0099,18/01/2024,Internet subscription renewal,3493.46,Bill_Payments,02:20:37,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN597387,CUST0181,29/02/2024,Wire transfer received,9388.68,Transfers,16:30:57,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN697033,CUST0118,02/01/2024,Grocery store card payment,816.04,Card_Payments,16:29:06,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN307638,CUST0179,18/01/2024,Internet subscription renewal,24.86,Bill_Payments,14:57:34,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN342009,CUST0136,04/02/2024,ATM withdrawal,2396.2,Withdrawals,14:08:49,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN508813,CUST0154,28/02/2024,E-wallet top-up,989.93,Pre-Funding,17:24:03,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN566835,CUST0016,02/01/2024,Wire transfer received,2635.55,Transfers,07:04:38,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN520659,CUST0142,22/01/2024,Bank transfer to savings,4700.64,Transfers,04:48:27,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN975083,CUST0154,07/02/2024,E-wallet top-up,2924.29,Pre-Funding,03:04:20,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN596074,CUST0177,07/01/2024,Bank transfer to savings,17.23,Transfers,23:44:17,Pending,False,False,False,Completed,Not Settled,False,False,Pending
TXN456341,CUST0006,21/01/2024,Grocery store card payment,4142.54,Card_Payments,23:26:09,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN186765,CUST0109,28/02/2024,Salary deposit,3218.05,Pre-Funding,04:41:49,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN259082,CUST0006,23/01/2024,Electricity bill payment,1955.03,Bill_Payments,03:54:51,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN490388,CUST0086,18/02/2024,Salary deposit,1919.12,Pre-Funding,08:39:37,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN944924,CUST0004,11/02/2024,ATM withdrawal,1543.19,Withdrawals,16:35:12,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN128701,CUST0111,12/01/2024,Restaurant bill payment,3511.02,Card_Payments,04:38:40,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN775705,CUST0031,14/02/2024,Money transfer via mobile,192.17,Transfers,07:04:57,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN344575,CUST0032,27/02/2024,ATM withdrawal,14177.4,Withdrawals,16:47:46,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN298480,CUST0076,21/01/2024,Grocery store card payment,738.03,Card_Payments,16:27:36,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN115261,CUST0170,05/02/2024,Bank transfer to savings,2314.25,Transfers,15:37:26,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN222376,CUST0140,06/01/2024,Restaurant bill payment,5.82,Card_Payments,21:38:42,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN789991,CUST0033,04/01/2024,Water bill settlement,3349.2,Bill_Payments,18:02:21,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN608631,CUST0092,14/02/2024,Electricity bill payment,4908.32,Bill_Payments,04:59:40,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN509059,CUST0069,07/02/2024,Restaurant bill payment,3377.21,Card_Payments,10:10:17,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN525285,CUST0022,22/01/2024,Wire transfer received,2366.71,Transfers,08:57:48,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN591202,CUST0190,01/02/2024,Online purchase - electronics,12054.54,Card_Payments,12:13:00,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN459848,CUST0147,16/01/2024,Bank transfer to savings,4546.67,Transfers,11:55:09,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN374675,CUST0036,11/01/2024,Grocery store card payment,452.51,Card_Payments,08:03:10,Completed,False,False,False,Completed,Settled,False,False,Completed
TXN752942,CUST0165,12/01/2024,Wire transfer received,26.66,Transfers,22:17:55,Completed,False,False,False,Pending,Settled,False,False,Pending
TXN404484,CUST0155,25/02/2024,ATM withdrawal,2275.44,Withdrawals,14:15:44,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN572735,CUST0048,19/01/2024,Grocery store card payment,1988.21,Card_Payments,02:10:57,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN401279,CUST0013,29/01/2024,Bank transfer to savings,3241.25,Transfers,21:20:39,Completed,False,True,False,Failed,Settled,True,False,Chargeback
TXN413736,CUST0149,25/01/2024,Cash withdrawal at branch,31.99,Withdrawals,05:26:39,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN903548,CUST0073,26/02/2024,Cash withdrawal at branch,3436.65,Withdrawals,05:32:38,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN185433,CUST0115,02/02/2024,E-wallet top-up,3498.51,Pre-Funding,09:23:59,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN210649,CUST0157,26/02/2024,Wire transfer received,2057.54,Transfers,18:58:14,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN800859,CUST0101,01/01/2024,Restaurant bill payment,8060.23,Card_Payments,18:17:27,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN225313,CUST0167,23/01/2024,Account pre-funding deposit,3649.49,Pre-Funding,14:00:27,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN500659,CUST0154,17/02/2024,Grocery store card payment,2242.43,Card_Payments,07:10:55,Completed,False,False,False,Failed,Settled,True,False,Pending
TXN138698,CUST0105,04/02/2024,Cash withdrawal at branch,1873.48,Withdrawals,10:00:34,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN363478,CUST0037,20/01/2024,Salary deposit,4574.67,Pre-Funding,09:41:49,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN527011,CUST0116,10/01/2024,Restaurant bill payment,14.59,Card_Payments,04:24:24,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN995195,CUST0088,16/02/2024,Cash withdrawal at branch,15600.68,Withdrawals,09:36:08,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN690293,CUST0084,11/01/2024,Cash withdrawal at branch,106.16,Withdrawals,05:24:11,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN535627,CUST0056,21/02/2024,Account pre-funding deposit,1122.06,Pre-Funding,18:25:59,Refunded,False,False,False,Completed,Settled,True,True,Pending
TXN228230,CUST0060,22/02/2024,Cash withdrawal at branch,4371.44,Withdrawals,00:30:58,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN320727,CUST0066,13/02/2024,Cash withdrawal at branch,2098.99,Withdrawals,23:19:57,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN764452,CUST0134,05/01/2024,Cash withdrawal at branch,3406.01,Withdrawals,05:42:33,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN272203,CUST0001,03/01/2024,E-wallet top-up,3254.04,Pre-Funding,11:16:54,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN541600,CUST0050,21/01/2024,POS cash withdrawal,4157.25,Withdrawals,15:15:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN587245,CUST0188,13/02/2024,Online purchase - electronics,4330.51,Card_Payments,19:28:06,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN847158,CUST0174,10/01/2024,Online purchase - electronics,2610.15,Card_Payments,10:56:14,Refunded,False,False,False,Completed,Settled,True,False,Completed
TXN755083,CUST0017,31/01/2024,E-wallet top-up,5800.13,Pre-Funding,21:46:44,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN916758,CUST0176,05/01/2024,Money transfer via mobile,4669.95,Transfers,17:29:24,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN329190,CUST0148,21/02/2024,Salary deposit,30.43,Pre-Funding,22:38:39,Completed,False,False,False,Completed,Settled,False,False,Pending
TXN825252,CUST0056,18/01/2024,POS cash withdrawal,1001.59,Withdrawals,02:50:29,Refunded,False,False,False,Completed,Settled,True,False,Pending
TXN151240,CUST0114,15/01/2024,ATM withdrawal,15136.25,Withdrawals,13:36:15,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN649549,CUST0068,11/02/2024,Electricity bill payment,4788.81,Bill_Payments,16:50:11,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN634975,CUST0005,25/02/2024,Money transfer via mobile,2382.95,Transfers,15:36:58,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN245490,CUST0015,02/02/2024,Account pre-funding deposit,15014.72,Pre-Funding,20:29:16,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN408445,CUST0158,25/02/2024,Restaurant bill payment,66.37,Card_Payments,06:05:58,Cancelled,False,False,False,Completed,Settled,False,False,Completed
TXN638006,CUST0076,28/02/2024,Account pre-funding deposit,3996.95,Pre-Funding,09:43:03,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN407283,CUST0142,01/03/2024,Money transfer via mobile,18310.03,Transfers,03:03:36,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN183284,CUST0184,20/02/2024,Electricity bill payment,3169.98,Bill_Payments,14:50:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN298668,CUST0104,22/01/2024,Water bill settlement,1385.26,Bill_Payments,11:15:48,Pending,False,False,False,Completed,Not Settled,True,False,Pending
TXN307827,CUST0162,17/02/2024,Salary deposit,3940.85,Pre-Funding,14:26:46,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN341682,CUST0118,23/01/2024,Electricity bill payment,3854.97,Bill_Payments,14:12:48,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN304341,CUST0136,10/02/2024,Account pre-funding deposit,3643.79,Pre-Funding,13:46:51,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN186026,CUST0172,07/01/2024,Bank transfer to savings,1489.57,Transfers,00:35:06,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN575245,CUST0131,15/02/2024,Salary deposit,14676.25,Pre-Funding,22:39:37,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN882198,CUST0095,10/02/2024,Account pre-funding deposit,2531.07,Pre-Funding,00:50:07,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN741475,CUST0025,09/01/2024,Cash withdrawal at branch,1898.5,Withdrawals,15:39:12,Pending,False,False,False,Pending,Not Settled,True,False,Pending
TXN922054,CUST0163,14/02/2024,E-wallet top-up,2323.48,Pre-Funding,14:23:28,Completed,False,False,False,Completed,Settled,True,True,Pending
TXN841464,CUST0002,19/01/2024,Internet subscription renewal,4217.29,Bill_Payments,19:07:02,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN980789,CUST0115,14/02/2024,ATM withdrawal,2520.67,Withdrawals,21:42:35,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN780643,CUST0095,06/01/2024,Electricity bill payment,2084.35,Bill_Payments,15:04:50,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN866693,CUST0025,10/01/2024,Cash withdrawal at branch,1795.28,Withdrawals,08:19:24,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN519478,CUST0039,09/01/2024,POS cash withdrawal,3536.59,Withdrawals,21:52:36,Completed,False,False,False,Pending,Settled,True,False,Pending
TXN841728,CUST0123,03/02/2024,POS cash withdrawal,4108.48,Withdrawals,12:13:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN271302,CUST0126,03/02/2024,E-wallet top-up,3262.49,Pre-Funding,14:13:02,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN847292,CUST0192,20/02/2024,Water bill settlement,1236.88,Bill_Payments,12:41:45,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN810070,CUST0137,19/02/2024,Money transfer via mobile,1353.21,Transfers,12:44:29,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN604805,CUST0073,16/02/2024,Electricity bill payment,1508.76,Bill_Payments,07:00:23,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN660186,CUST0153,10/01/2024,Wire transfer received,3686.39,Transfers,17:07:26,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN254580,CUST0118,15/02/2024,Money transfer via mobile,4065.19,Transfers,03:04:16,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN308087,CUST0162,28/02/2024,Account pre-funding deposit,4727.98,Pre-Funding,18:38:25,Pending,False,False,False,Completed,Not Settled,True,True,Pending
TXN440686,CUST0088,06/02/2024,Wire transfer received,2426.55,Transfers,02:58:17,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN182097,CUST0182,05/01/2024,Electricity bill payment,4087.57,Bill_Payments,13:19:10,Completed,False,False,False,Completed,Settled,True,False,Completed
TXN261103,CUST0073,27/01/2024,Electricity bill payment,2166.02,Bill_Payments,18:01:21,Completed,False,False,False,Completed,Settled,True,False,Pending
TXN275541,CUST0155,22/01/2024,Internet subscription renewal,42.02,Bill_Payments,21:35:06,Cancelled,False,False,False,Pending,Settled,False,False,Pending
